score,comment,reply
4.2,在携程上对比了很久，总得来说基本满意。早餐是中式自助餐，种类不算多，味道还凑合，晚餐是汉堡套餐，味道一般般；最满意的是酒店位置，楼下 200米左右就是地铁5号线崇文门站，不论是区天安门广场、天坛等景点都很近，第二天晚上我们是从王府井步行街走回酒店的，用了大约半小时，酒店楼下配套齐全，商超、药店都有；我们订的是亲子房，面积够大，也安静，但设施比较老了，如果对设施有要求的要慎重，特别是抽水马桶，效果不好，要冲好几次才冲干净。,尊敬的宾客：您好！非常感谢您对我们点评，我们将继续秉承用心做事、细心服务的服务理念，让您在贝尔特的居停感受到家一般的温暖。酒店自助早餐品种丰盛，美味可口，酒店一直再更新维护设施设备。不仅更新了管道等硬件设施，也将大堂地板，大堂玻璃屋，楼层地毯及部分客房的设施设备进行更换。你反应的晚餐套餐问题，我已通知相关部门，如您方便烦请联系酒店并告知餐食的口味，我们会按照您的提议改进。衷心期待您的再次光临！
4.2,装修过于陈旧 尤其电视,尊敬的客人您好，感谢您选择入住北京富力万达嘉华酒店，并留下您的点评！对于您提到的设施陈旧问题，目前酒店已规划对每间客房进行逐步升级翻新，希望您再次光临，有更好的入住体验。祝您工作顺利！
4.2,首先地段不算太方便，离解放大道，地铁站都还有点距离，不过门口有个公交站就是。环境和卫生还行，就是床头只有一边有插头不太方便。,感谢小主的入住，我们也会更加努力争取为每一个宾客提供优质的服务哒~每一位宾客的到来，小维都会尽心提供无微不至的服务，下次让小维的服务来弥补这1分的不足吧，期待与您的再次相遇~，~
4.2,纽宾凯N+国际酒店武汉新华路店名字很奇怪艰涩难记。酒店位于汉口中心，交通方便。房间干净整洁舒适宽敞简单。,尊敬的宾客您好，名字问题，我们是真的不能改了，都注册过了。我们会用优质的服务和优秀的产品回报给您的。希望下次入住能得到您五分满意的入住体验。期待您的再次光临！
4.2,早餐品种相对五星偏少。房间面积不错 性价比可以值得再住,尊敬的客人您好，感谢您选择入住北京富力万达嘉华酒店并分享您的入住感受！位于酒店一层的“美食汇”餐厅、大堂酒廊以及位于酒店二层的“和”日餐厅均为住店客人提供消费折扣。欢迎您的再次光临！祝您愉快！
4.2,地理位置不错。出门吃早点有魏记凉皮，中餐，晚餐可以选王婆大虾，罗氏虾制作，味道也是杠杠的，去晚了还得等位。,尊敬的宾客：您好！非常感谢您对我们点评，我们将继续秉承用心做事、细心服务的服务理念，让您在贝尔特的居停感受到家一般的温暖。酒店自助早餐品种丰盛，美味可口，酒店一直再更新维护设施设备。不仅更新了管道等硬件设施，也将大堂地板，大堂玻璃屋，楼层地毯及部分客房的设施设备进行更换。衷心期待您的再次光临！
4.2,总体一般，烧水壶有些脏，需要提高！,尊敬的宾客，感谢您对酒店的点评！对于您在酒店本次入住期间的经历，我们深表遗憾。您的宝贵意见对我们非常重要，我们会将其分发至相关部门以提高服务质量。若您下次至此，希望您能再次预定本酒店，给我们一个机会来补救。期待您再次光临！
4.2,比较旧…进房门之前的一切都不错，但房间里面都太旧了…马桶还出了点问题…不过位置很好，出门就是商场，很方便,尊敬的宾客，您好！感谢您给我们的反馈。酒店位于北京市中心，距离地铁2号线及地铁5号线崇文门站仅50米步行1分钟左右即可到达；距离北京著名景点天安门、故宫、天坛、王府井2公里至2.5公里，步行25分钟左右即可到达；距离北京站仅1公里，步行10分钟左右即可到达；距离北京南站仅7公里，地铁20分钟即可到达。贝尔特品牌源自于欧洲的德国，别具一格、时尚新颖、多才多艺，是我们的品牌文化。我们将继续加强设施设备的维护、检查，确保给每一位客人提供舒适的入住环境，衷心期待您的再次光临！
4.2,飞机晚点，临时住一晚，到酒店已经4点了。,尊敬的宾客您好，感谢您选择泰悦豪庭酒店。我们是一家商务型公寓式酒店，房间简约舒适，设施设备齐。如您对酒店有好的建议欢迎您随时致电我们，您的满意将是我们最大的工作动力，我们将再接再励做得更好，欢迎您的再次入住。
4.2,交通非常方便,亲爱的贵宾，您好！感谢您入住贝尔特酒店，我们万分荣幸为您提供服务，衷心期待您的再次光临。
4.2,孩子小的话，大床还可以住下吧。,尊敬的宾客：您好！感谢您选择贝尔特酒店。我们一直秉承用心做事、细心服务的服务理念，让您在贝尔特的居停感受到家一般的温暖。酒店一直再更新维护设施设备。不仅更新了管道等硬件设施，也将大堂地板，大堂玻璃屋，楼层地毯及部分客房的设施设备进行更换。同时，在您入住房间的床头柜，有酒店特意为宾客准备的“待客之道”服务卡，当您入住期间遇到任何问题，您可以直接与我们的相关负责人进行沟通，以便我们在第一时间为您解决相关问题，衷心期待您的下次光临！
4.2,再次入住安排的1202房间，感觉空间有点局促啊是不是每个房家具摆放不一样，办公椅拉出来都贴着床了。再个水压很小洗澡不爽，改好好检查下了,感谢您对我们提出的中肯意见。对于您在住期间的不愉快经历，我们深表歉意和遗憾。我们每个房间的摆设是都是不一样的哦，您提出的意见我们管理层非常重视您提出的意见，我们将进一步完善并改进我们的各项设施，我们真诚期待阁下的再次光临。
4.2,替朋友预定 周边很方便 知名连锁饮食店就有好几家 超市方便 地铁口近 共享单车便利 前往各景点也很方便 步行或单车或地铁🚇 选择性多,尊敬的宾客，您好！感谢您给我们的反馈。酒店位于北京市中心，距离地铁2号线及地铁5号线崇文门站仅50米步行1分钟左右即可到达；距离北京著名景点天安门、故宫、天坛、王府井2公里至2.5公里，步行25分钟左右即可到达；距离北京站仅1公里，步行10分钟左右即可到达；距离北京南站仅7公里，地铁20分钟即可到达。贝尔特品牌源自于欧洲的德国，别具一格、时尚新颖、多才多艺，是我们的品牌文化。我们将继续加强设施设备的维护、检查，确保给每一位客人提供舒适的入住环境，衷心期待您的再次光临！
4.2,位置蛮好，设施有点老旧,尊敬的宾客：您好！感谢您选择贝尔特酒店。我们一直秉承用心做事、细心服务的服务理念，让您在贝尔特的居停感受到家一般的温暖。酒店一直再更新维护设施设备。不仅更新了管道等硬件设施，也将大堂地板，大堂玻璃屋，楼层地毯及部分客房的设施设备进行更换。同时，在您入住房间的床头柜，有酒店特意为宾客准备的“待客之道”服务卡，当您入住期间遇到任何问题，您可以直接与我们的相关负责人进行沟通，以便我们在第一时间为您解决相关问题，衷心期待您的下次光临！
4.2,位置好，离亚洲心脏病医院很近，房间设施一般，卫浴高档，电视机不敢恭维，现在快捷酒店的电视机都比它好。,尊敬的宾客，您好。感谢您对美联假日店的支持。我们一直关注客人在入住期间的感受，同时积极提高自身的专业水平和服务标准，力求让客人能感受到回家一般的温馨。我们很抱歉，我们在某些方面做的仍不完美。感谢您抽出您宝贵的时间告知我们我们的不足之处，以便我们改进。我们愿在您的关注中成长。
4.2,房间家具设施略显老旧，但整体感觉还是良好的,尊敬的宾客：您好！感谢您选择贝尔特酒店。我们一直秉承用心做事、细心服务的服务理念，让您在贝尔特的居停感受到家一般的温暖。酒店一直再更新维护设施设备。不仅更新了管道等硬件设施，也将大堂地板，大堂玻璃屋，楼层地毯及部分客房的设施设备进行更换。同时，在您入住房间的床头柜，有酒店特意为宾客准备的“待客之道”服务卡，当您入住期间遇到任何问题，您可以直接与我们的相关负责人进行沟通，以便我们在第一时间为您解决相关问题，衷心期待您的下次光临！
4.2,床总是咯吱声响，翻一下就响，听得起鸡皮疙瘩；花洒水压小，喷头也小，冲凉没劲。,尊敬的客人：首先感谢您的悉心点评，对于您反应的问题我们已分享至酒店相关部门，我们会全面检查房间，重点排查您说的两个问题，一定整改到位。请允许我们向您表达最诚挚的歉意，同时也非常感谢您能为我们提供这些宝贵的意见。我们希望在不久的将来诚邀您再次体验并为您奉上更好的服务。
